Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2026-03-19 00:30:23 UTC,25,56ab84f4-dac6-4b52-bb6c-12936332254d,Nico,Collins,HOU,WR,8b3ee1cc-5646-487a-a7d4-195e1ac59cf3,e84dd89f-888a-4393-a64f-3b83019b8cd5,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-09 16:50:47 UTC,3,b01bb761-f415-43c6-9e28-ba81d9e75025,Bijan,Robinson,ATL,RB,2b8f6727-217c-42e2-8fb4-9bdcf77d2db6,c8e065c9-083e-4b90-8c96-fe3333697644,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-12 17:51:11 UTC,90,679c05b5-1aa5-452d-853e-ec868e43e0f8,Kyle,Monangai,CHI,RB,b7317ea3-957a-4f34-8897-90c59a3a35f3,a79c3111-74b3-4f65-a182-923b718cbabb,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-11 03:53:16 UTC,217,86689076-b3cd-4631-9843-6f8c377741f9,Eric,McAlister,,WR,c00dcd3a-975b-4fca-81fb-74c6d7071add,3ec15792-a5bf-48db-9d68-2502f0fda271,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-01-30 18:25:35 UTC,212,75f67e73-dde0-4688-a8a3-3156e3a618ad,Jake,Tonges,SF,TE,e0b467d9-730f-4d0e-9d35-0158db14de20,c1033cdf-f029-43b6-b8ab-bbf1f1d130f3,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-01 16:13:14 UTC,186,dd6719eb-1465-4a8c-82ad-4ed1b19468c8,Jacoby,Brissett,ARI,QB,371f173a-8add-44fc-8c56-0cbf5738c83f,3adee8e2-1269-4eb0-a387-75b8d3d9567f,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-01 15:56:12 UTC,66,afb04f45-45eb-4105-846b-2c0067fc25af,Marvin,Harrison,ARI,WR,371f173a-8add-44fc-8c56-0cbf5738c83f,3adee8e2-1269-4eb0-a387-75b8d3d9567f,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-01-30 17:54:19 UTC,20,b7c774ea-6453-4fed-8770-0d8f95cff419,Derrick,Henry,BAL,RB,e0b467d9-730f-4d0e-9d35-0158db14de20,c1033cdf-f029-43b6-b8ab-bbf1f1d130f3,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-12 18:10:37 UTC,210,464c09a2-80a0-4712-8950-ed00e93f22a8,Elic,Ayomanor,TEN,WR,b7317ea3-957a-4f34-8897-90c59a3a35f3,a79c3111-74b3-4f65-a182-923b718cbabb,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-01 16:15:03 UTC,199,f664cfe3-c377-4cc9-89b4-8cc2938ea033,Ollie,Gordon,MIA,RB,371f173a-8add-44fc-8c56-0cbf5738c83f,3adee8e2-1269-4eb0-a387-75b8d3d9567f,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-28 21:36:15 UTC,218,f367bc00-12bb-4b39-bb7b-c23266d8fbad,Darnell,Washington,PIT,TE,e9db9787-0327-40e7-9ae4-156c08c7376c,d5389839-90c7-442d-ad91-603b26fa55b0,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-01 15:51:24 UTC,31,3059d122-5f7d-4cd6-bb6b-9aa1b0d70807,Tetairoa,McMillan,CAR,WR,371f173a-8add-44fc-8c56-0cbf5738c83f,3adee8e2-1269-4eb0-a387-75b8d3d9567f,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-01-30 18:07:22 UTC,101,07471e05-eedf-4a9c-971c-493287276406,Wan'Dale,Robinson,TEN,WR,e0b467d9-730f-4d0e-9d35-0158db14de20,c1033cdf-f029-43b6-b8ab-bbf1f1d130f3,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-08 21:22:26 UTC,240,f664cfe3-c377-4cc9-89b4-8cc2938ea033,Ollie,Gordon,MIA,RB,33146654-070e-4d3e-8806-97ef5a6d2064,d3501611-1cce-47dc-ae9a-1a1c20291853,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-19 00:58:01 UTC,216,03d512e1-4b72-4de1-8285-4350f37c9f63,Tua,Tagovailoa,ATL,QB,8b3ee1cc-5646-487a-a7d4-195e1ac59cf3,e84dd89f-888a-4393-a64f-3b83019b8cd5,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-01-30 18:22:57 UTC,197,e1d1b6a6-bdb6-4b4b-85e0-5e2e13f522c3,Keaton,Mitchell,LAC,RB,e0b467d9-730f-4d0e-9d35-0158db14de20,c1033cdf-f029-43b6-b8ab-bbf1f1d130f3,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-01-30 18:06:05 UTC,92,f862802a-77a6-4ed7-b299-fd7dd82b5116,Jadarian,Price,,RB,e0b467d9-730f-4d0e-9d35-0158db14de20,c1033cdf-f029-43b6-b8ab-bbf1f1d130f3,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-19 00:33:27 UTC,48,da4cd799-901c-4092-afb1-ca44f9fe83e3,Cam,Skattebo,NYG,RB,8b3ee1cc-5646-487a-a7d4-195e1ac59cf3,e84dd89f-888a-4393-a64f-3b83019b8cd5,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-01 15:54:51 UTC,55,26f1fdd1-e3b3-4305-a40a-8e0ffab41fee,Luther,Burden,CHI,WR,371f173a-8add-44fc-8c56-0cbf5738c83f,3adee8e2-1269-4eb0-a387-75b8d3d9567f,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-01 15:13:13 UTC,169,fc569b39-da9b-4491-88a8-888f94ac25e0,Isaiah,Likely,NYG,TE,33146654-070e-4d3e-8806-97ef5a6d2064,d3501611-1cce-47dc-ae9a-1a1c20291853,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-19 00:33:53 UTC,202,d84bc886-2afe-4653-ae09-9c51f182c3f1,Ryan,Flournoy,DAL,WR,d53c8477-9da5-4ce1-be6f-0eff8db19e08,d5c2f35a-5fda-4493-8a30-ea1b544a00eb,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-10 01:38:13 UTC,81,887722ae-dbfb-4fd4-90b1-e62066f3c81f,Jakobi,Meyers,JAX,WR,61252b5d-ed8d-48c3-8584-8fae104c7fb1,5c837c17-48d8-457c-8f03-7b464520738a,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-12 17:42:54 UTC,42,1e0284ba-b164-417e-88d9-0aa35f400ed6,DeVonta,Smith,PHI,WR,b7317ea3-957a-4f34-8897-90c59a3a35f3,a79c3111-74b3-4f65-a182-923b718cbabb,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-28 21:32:47 UTC,191,0b9c1118-7fc7-40c6-acbf-fa868c438eda,Tory,Horton,SEA,WR,e9db9787-0327-40e7-9ae4-156c08c7376c,d5389839-90c7-442d-ad91-603b26fa55b0,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-01 16:10:08 UTC,162,af9d15c0-f214-4bdd-9127-78092bf6ed93,Sean,Tucker,TB,RB,371f173a-8add-44fc-8c56-0cbf5738c83f,3adee8e2-1269-4eb0-a387-75b8d3d9567f,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-19 00:38:04 UTC,231,f7ea2f98-7d0c-4b65-a548-0629f5b020df,Tanner,Koziol,,TE,d53c8477-9da5-4ce1-be6f-0eff8db19e08,d5c2f35a-5fda-4493-8a30-ea1b544a00eb,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-19 00:43:43 UTC,120,74495a7e-40fd-4779-8599-af4dd40ec864,Brenton,Strange,JAX,TE,8b3ee1cc-5646-487a-a7d4-195e1ac59cf3,e84dd89f-888a-4393-a64f-3b83019b8cd5,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-19 00:40:13 UTC,96,62fa37cc-8a68-42e5-abe5-5bddd81891d8,Jayden,Reed,GB,WR,8b3ee1cc-5646-487a-a7d4-195e1ac59cf3,e84dd89f-888a-4393-a64f-3b83019b8cd5,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-12 18:01:30 UTC,151,3e1e1a35-66fc-4687-922a-67be708da615,Jonathon,Brooks,CAR,RB,b7317ea3-957a-4f34-8897-90c59a3a35f3,a79c3111-74b3-4f65-a182-923b718cbabb,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-19 00:20:13 UTC,111,a9799cdb-e946-427d-8ad6-f2416165c86c,Emmett,Johnson,,RB,d53c8477-9da5-4ce1-be6f-0eff8db19e08,d5c2f35a-5fda-4493-8a30-ea1b544a00eb,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-02-11 03:47:03 UTC,168,ce842e43-c32b-465a-8894-3bda0159e731,Chimere,Dike,TEN,WR,c00dcd3a-975b-4fca-81fb-74c6d7071add,3ec15792-a5bf-48db-9d68-2502f0fda271,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-02-19 00:04:25 UTC,10,ef8f7b19-9e41-456e-889c-04843428131c,De'Von,Achane,MIA,RB,d53c8477-9da5-4ce1-be6f-0eff8db19e08,d5c2f35a-5fda-4493-8a30-ea1b544a00eb,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-10 02:04:32 UTC,201,4e8b6a26-f015-4ac3-9614-43d47a520e45,Emanuel,Wilson,SEA,RB,61252b5d-ed8d-48c3-8584-8fae104c7fb1,5c837c17-48d8-457c-8f03-7b464520738a,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-02-19 00:11:34 UTC,58,afb04f45-45eb-4105-846b-2c0067fc25af,Marvin,Harrison,ARI,WR,d53c8477-9da5-4ce1-be6f-0eff8db19e08,d5c2f35a-5fda-4493-8a30-ea1b544a00eb,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-02-19 00:08:37 UTC,39,ecfeab79-505c-42b9-b0db-c0905139f8e1,Zay,Flowers,BAL,WR,d53c8477-9da5-4ce1-be6f-0eff8db19e08,d5c2f35a-5fda-4493-8a30-ea1b544a00eb,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-01-30 17:56:17 UTC,29,73be3f6c-913e-4764-ad06-d67b5a277539,Tee,Higgins,CIN,WR,e0b467d9-730f-4d0e-9d35-0158db14de20,c1033cdf-f029-43b6-b8ab-bbf1f1d130f3,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-13 04:09:32 UTC,25,30af81c9-3e2d-4c49-881b-4918b480d7e6,Breece,Hall,NYJ,RB,33146654-070e-4d3e-8806-97ef5a6d2064,d3501611-1cce-47dc-ae9a-1a1c20291853,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-02-28 21:25:59 UTC,143,74495a7e-40fd-4779-8599-af4dd40ec864,Brenton,Strange,JAX,TE,e9db9787-0327-40e7-9ae4-156c08c7376c,d5389839-90c7-442d-ad91-603b26fa55b0,,12,,The Big Board,20b6d363-f4e6-472a-be06-871d6b3e5a14,10,2000000,223200,,,,,,,,,,
2026-03-12 17:36:59 UTC,7,d0ee72eb-4443-41aa-889f-a24475b7db74,Jonathan,Taylor,IND,RB,b7317ea3-957a-4f34-8897-90c59a3a35f3,a79c3111-74b3-4f65-a182-923b718cbabb,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
2026-03-12 17:54:49 UTC,114,b8453ed0-6d82-4474-a108-128336891830,Jalen,Coker,CAR,WR,b7317ea3-957a-4f34-8897-90c59a3a35f3,a79c3111-74b3-4f65-a182-923b718cbabb,,12,,The Little Board,bd240943-36bf-459c-9c89-7d70301a50ac,3,500000,189000,,,,,,,,,,
