"","playerID","year","team","games","rush_att","rush_yards","rush_avg","rush_td","receptions","rec_yards","rec_avg","yds_targ","rec_td","pass_att","pass_comp","pass_td","pass_yards","int_thrown","pass_avg","xp_att","xp_made","fg_att","fg_made","int_caught","tackles","sacks","fumble_rec","ret_td","targets","rz_targets","rz_rushes","rz_pass","rz_pass10","rz_pass5","pass20","pass40","rz_rush10","rz_rush5","rush20","rush40","rushStuff","rz_targets10","rz_targets5","targetsPen","rec20","rec40","fga29","fgm29","fga30","fgm30","fga40","fgm40","fga50","fgm50","total_tackles","assists","fumbles_forced","pass_defensed","offsnaps","defsnaps","stsnaps","passing300","passing350","passing400","rushing100","rushing150","rushing200","receiving100","receiving150","receiving200","fumbles","fumblesLost","sacksTaken","KickReturnYards","KickReturnTD","PuntReturnYards","PuntReturnTD","age","YPA","YPT","YPR","position","Rate","AVG","Max"
"5807",13565,2020,"NO",3,0,0,0,0,3,46,15.3333330154419,9.19999980926514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9.2,0,"WR",0,3.5,9.9
"5808",13575,2020,"LAC",16,2,0,0,0,28,511,18.25,9.29090881347656,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0,919,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9.29090909090909,0,"WR",2,5.19375,15.4
"5809",13582,2020,"LV",15,273,1065,3.90109896659851,12,33,238,7.21212100982666,5.28888893127441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,65,0,0,0,0,0,35,21,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,22,0,5.28888888888889,3.9010989010989,"RB",8,14.32,33.9
"5810",13583,2020,"Min",13,0,0,0,0,30,365,12.1666669845581,8.48837184906006,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,12,0,0,0,0,0,0,0,0,0,0,0,7,5,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,545,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8.48837209302326,0,"TE",3,6.26923076923077,20.3
"5811",13587,2020,"Det",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"RB",2,4.25384615384615,18.7
"5812",13587,2020,"NYJ",11,54,254,4.70370388031006,1,16,99,6.1875,4.94999980926514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,10,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,56,0,0,0,1,0,0,0,0,0,0,0,0,94,0,0,0,22,0,4.95,4.7037037037037,"RB",2,4.25384615384615,18.7
"5813",13590,2020,"Dal",16,101,435,4.30693054199219,4,28,193,6.89285707473755,4.82499980926514,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,8,14,0,0,0,0,0,4,3,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,363,0,124,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,23,0,4.825,4.30693069306931,"RB",3,6.675,28.2
"5814",13602,2020,"LAC",13,0,0,0,0,10,159,15.8999996185303,7.94999980926514,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7.95,0,"TE",1,2.99230769230769,11.2
"5815",13610,2020,"Det",16,1,0,0,0,67,723,10.7910451889038,7.15841579437256,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,17,0,0,0,0,0,0,0,0,0,0,0,9,8,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,767,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,0,7.15841584158416,0,"TE",5,8.7375,14.4
"5816",13612,2020,"Ari",13,1,-6,-6,0,21,224,10.6666669845581,6.58823537826538,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,306,0,48,0,0,0,0,0,0,0,0,0,1,0,0,30,0,1,0,23,0,6.58823529411765,-6,"WR",1,3.25384615384615,18.1
"5817",13613,2020,"Ari",16,133,819,6.15789461135864,11,0,0,0,0,0,558,375,26,3971,12,7.11648750305176,0,0,0,0,0,0,0,0,0,0,0,25,69,38,17,44,14,14,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,3,3,1,1,0,0,0,0,0,8,4,27,0,0,0,0,22,7.11648745519713,0,6.15789473684211,"QB",9,26.278125,40.75
"5818",13615,2020,"LAC",12,3,17,5.66666650772095,0,20,398,19.8999996185303,15.307692527771,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,2,2,0,0,263,0,64,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,24,0,15.3076923076923,5.66666666666667,"WR",2,5.79166666666667,14.5
"5819",13616,2020,"Sea",13,1,19,19,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,62,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,19,"WR",0,0.207692307692308,2.7
"5820",13619,2020,"Jax",3,1,3,3,0,3,32,10.6666669845581,5.33333349227905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,23,0,5.33333333333333,3,"WR",0,1.66666666666667,5
"5821",13620,2020,"Den",3,5,-5,-1,0,0,0,0,0,0,40,27,2,295,4,7.375,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,7.375,0,-1,"QB",0,5.41666666666667,16.6
"5822",13624,2020,"Jax",8,1,1,1,0,9,42,4.66666650772095,4.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,27,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4.66666666666667,1,"RB",0,1.1,5
"5823",13626,2020,"Cin",1,0,0,0,0,1,5,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2.5,0,"WR",0,1,1
"5824",13627,2020,"LAC",1,1,-2,-2,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,-2,"QB",0,0,0
"5825",13628,2020,"Ari",8,0,0,0,0,15,173,11.5333337783813,7.52173900604248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,214,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7.52173913043478,0,"WR",0,3.1,6
"5826",13630,2020,"Det",1,1,18,18,0,0,0,0,0,0,10,6,0,49,1,4.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,4.9,0,18,"QB",0,3.25,3.25
"5827",13636,2020,"NE",10,137,691,5.04379558563232,2,5,52,10.3999996185303,7.42857122421265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,21,0,0,0,0,0,11,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,23,0,7.42857142857143,5.04379562043796,"RB",3,8.68,16.2
"5828",13664,2020,"GB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"WR",0,0,0
"5829",13670,2020,"GB",3,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,"RB",0,0.266666666666667,0.8
"5830",13685,2020,"SF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,"TE",0,0,0
"5831",13686,2020,"LAC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"TE",0,0,0
"5832",13735,2020,"Phi",13,0,0,0,0,38,539,14.1842107772827,8.04477596282959,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,552,0,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,0,8.04477611940299,0,"WR",4,7.45384615384615,26.2
"5833",13736,2020,"Den",13,44,160,3.63636374473572,3,0,0,0,0,0,443,254,16,2933,15,6.62076759338379,0,0,0,0,0,0,0,0,0,0,0,9,53,24,8,38,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,834,0,0,2,0,0,0,0,0,0,0,0,8,3,19,0,0,0,0,23,6.62076749435666,0,3.63636363636364,"QB",3,16.4346153846154,33.35
"5834",13741,2020,"Jax",9,29,153,5.27586221694946,1,1,0,0,0,0,327,216,16,2259,5,6.90825700759888,0,0,0,0,0,0,0,0,0,1,0,2,59,20,10,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,3,1,0,0,0,0,0,0,0,5,4,27,0,0,0,0,24,6.90825688073395,0,5.27586206896552,"QB",0,20.4166666666667,26.85
"5835",13749,2020,"LV",16,0,0,0,0,56,656,11.7142858505249,8.51948070526123,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,550,0,52,0,0,0,0,0,0,0,0,0,2,1,0,0,0,265,0,24,0,8.51948051948052,0,"WR",1,6.35,17.4
"5836",13750,2020,"Cin",5,11,66,6,1,0,0,0,0,0,32,17,1,164,2,5.125,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,25,5.125,0,6,"QB",0,4.56,19.15
"5837",13752,2020,"Bal",2,5,17,3.40000009536743,0,0,0,0,0,0,10,3,1,90,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,3.4,"QB",0,5.1,9.45
"5838",13809,2020,"Cin",16,0,0,0,0,40,349,8.72500038146973,6.58490562438965,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,11,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,868,0,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24,0,6.58490566037736,0,"TE",0,3.68125,8.4
"5839",13822,2020,"LV",16,0,0,0,0,7,140,20,15.5555553436279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,255,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,15.5555555555556,0,"TE",1,1.84375,11.2
"5840",13828,2020,"NYJ",12,1,0,0,0,1,5,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2.5,0,"TE",0,0.0833333333333333,1
"5841",13833,2020,"Atl",11,1,0,0,0,20,274,13.6999998092651,8.5625,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,308,0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,8.5625,0,"WR",2,3.94545454545455,18.3
"5842",13854,2020,"Ind",13,2,11,5.5,0,3,53,17.6666660308838,8.83333301544189,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0,0,106,0,218,0,0,0,0,0,0,0,0,0,1,0,0,143,0,0,0,23,0,8.83333333333333,5.5,"WR",0,0.421428571428571,4.2
"5843",13867,2020,"Min",16,0,0,0,0,14,189,13.5,9.94736862182617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,239,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9.94736842105263,0,"WR",0,1.61875,10.9
"5844",13877,2020,"Cin",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,18,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"WR",0,0,0
"5845",13911,2020,"NYG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"WR",0,0,0
"5846",13913,2020,"Mia",16,13,72,5.53846168518066,0,10,68,6.80000019073486,5.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144,0,173,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24,0,5.66666666666667,5.53846153846154,"RB",0,1.0625,4.2
"5847",13924,2020,"GB",8,0,0,0,0,5,46,9.19999980926514,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,45,0,0,0,0,0,0,0,0,0,1,1,0,227,0,6,0,24,0,5.75,0,"WR",0,0.6375,3.1
"5848",13934,2020,"NYJ",12,0,0,0,0,17,167,9.82352924346924,4.51351356506348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,318,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,4.51351351351351,0,"WR",0,2.1,11.6
"5849",13960,2020,"Jax",2,1,4,4,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,4,"RB",0,0.6,1.2
"5850",13987,2020,"TB",16,3,14,4.66666650772095,0,33,501,15.1818180084229,9.45283031463623,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,1,0,0,0,440,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,9.45283018867925,4.66666666666667,"WR",5,5.125,19.9
"5851",13998,2020,"Ten",15,0,0,0,0,4,39,9.75,7.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,165,0,186,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,23,0,7.8,0,"RB",0,0.36875,2.1
"5852",13999,2020,"LAC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,"WR",0,0,0
"5853",14001,2020,"Min",3,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,"TE",0,0.366666666666667,1.1
"5854",14002,2020,"GB",15,1,9,9,0,5,66,13.1999998092651,11,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,166,0,181,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,24,0,11,9,"WR",1,0.941176470588235,7.6
"5855",14012,2020,"LAR",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,8,0,254,0,0,0,0,0,0,0,0,0,3,1,0,347,0,185,0,24,0,0,0,"WR",0,-0.333333333333333,0
"5856",14055,2020,"Was",12,1,18,18,0,27,265,9.81481456756592,7.36111116409302,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,379,0,69,0,0,0,0,0,0,0,0,0,5,2,0,42,0,160,0,23,0,7.36111111111111,18,"WR",1,3.76923076923077,11.2
"5857",14094,2020,"Min",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"TE",0,0,0
"5858",14131,2020,"Cle",16,0,0,0,0,1,11,11,5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,87,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5.5,0,"TE",0,0.0888888888888889,1.6
"5859",14170,2020,"SF",4,1,3,3,0,1,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,23,0,27,3,"RB",0,0.875,3.5
"5860",14191,2020,"NO",9,6,51,8.5,0,20,186,9.30000019073486,7.44000005722046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,169,0,68,0,0,0,0,0,0,0,0,0,3,1,0,436,0,207,0,22,0,7.44,8.5,"WR",1,4.15454545454546,12.6
"5861",14208,2020,"Buf",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"TE",0,0,0
"5862",14237,2020,"Atl",1,3,4,1.33333337306976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1.33333333333333,"RB",0,0.4,0.4
"5863",14282,2020,"Mia",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"TE",0,0,0
"5864",14318,2020,"NE",13,5,23,4.59999990463257,0,5,62,12.3999996185303,12.3999996185303,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,108,0,164,0,0,0,0,0,0,0,0,0,1,0,0,418,0,346,1,23,0,12.4,4.6,"WR",0,1.15384615384615,10.3
"5865",14357,2020,"Pit",11,33,113,3.42424249649048,0,6,54,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,3.42424242424242,"RB",0,1.79090909090909,5.4
"5866",14358,2020,"Jax",14,18,91,5.05555534362793,0,58,600,10.3448276519775,7.59493684768677,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,79,10,2,0,0,0,0,0,0,0,0,0,0,3,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,585,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7.59493670886076,5.05555555555556,"WR",5,9.15,21.6
"5867",14359,2020,"Buf",16,1,0,0,0,35,599,17.1142864227295,9.66129016876221,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,62,12,1,0,0,0,0,0,1,0,0,0,0,6,3,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,797,0,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,0,9.66129032258065,0,"WR",6,6.73157894736842,17.7
"5868",14361,2020,"Was",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"RB",0,0,0
"5869",14364,2020,"Det",5,0,0,0,0,1,44,44,14.6666669845581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14.6666666666667,0,"TE",0,0.98,4.9
"5870",14369,2020,"Den",4,0,0,0,0,11,121,11,8.06666660308838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,8.06666666666667,0,"TE",0,5.9,9.5
"5871",14370,2020,"GB",11,46,242,5.26086950302124,2,2,21,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10.5,5.26086956521739,"RB",3,3.34615384615385,25.4
"5872",14378,2020,"Ind",13,3,26,8.66666698455811,0,40,503,12.5749998092651,8.2459020614624,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,2,1,0,0,699,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,8.24590163934426,8.66666666666667,"WR",3,6.39285714285714,15.7
"5873",14383,2020,"LAR",13,145,625,4.31034469604492,2,11,123,11.1818180084229,8.7857141494751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,31,0,0,0,0,0,21,9,4,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,21,0,8.78571428571429,4.31034482758621,"RB",5,9.13333333333333,24.6
"5874",14386,2020,"SF",12,6,77,12.8333330154419,2,60,748,12.4666662216187,7.79166650772095,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,96,14,1,0,0,0,0,0,0,0,1,0,0,10,8,0,10,1,0,0,0,0,0,0,0,0,3,0,0,0,728,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,0,22,0,7.79166666666667,12.8333333333333,"WR",8,12.875,19.1
